search_url,address,address_id
https://www.411.com/address/1502-Cody/San-Antonio-TX/,"1502 Cody,San Antonio,TX78208",8498
https://www.411.com/address/8215-Plum-Valley-Dr/Helotes-TX/,"8215 Plum Valley Dr,Helotes,TX78023",8506
https://www.411.com/address/13703-Altamirano/Live-Oak-TX/,"13703 Altamirano,Live Oak,TX78233",8511
https://www.411.com/address/230-Brunswick-Dr/Marion-SC/,"230 Brunswick Dr,Marion,SC29571",8513
https://www.411.com/address/711-Backdrop/San-Antonio-TX/,"711 Backdrop,San Antonio,TX78260",8524
https://www.411.com/address/11227-Lago-Vis/Helotes-TX/,"11227 Lago Vis,Helotes,TX78023",8525
https://www.411.com/address/4014-W-Houston-St/San-Antonio-TX/,"4014 W Houston St,San Antonio,TX78207",8532
https://www.411.com/address/2324-W-Cumberland-St/Philadelphia-PA/,"2324 W Cumberland St,Philadelphia,PA19132",8533
https://www.411.com/address/5700-Ray-Ellison-Blvd/San-Antonio-TX/,"5700 Ray Ellison Blvd,San Antonio,TX78242",8543
https://www.411.com/address/406-Dunlop-St/Marion-SC/,"406 Dunlop St,Marion,SC29571",8544
https://www.411.com/address/11311-Quiet-Cyn/San-Antonio-TX/,"11311 Quiet Cyn,San Antonio,TX78252",8545
https://www.411.com/address/1730-Palmer-Vw/San-Antonio-TX/,"1730 Palmer Vw,San Antonio,TX78260",8552
https://www.411.com/address/7501-Linkmeadow-St/San-Antonio-TX/,"7501 Linkmeadow St,San Antonio,TX78240",8558
https://www.411.com/address/1827-Sulis-St/Philadelphia-PA/,"1827 Sulis St,Philadelphia,PA19141",8576
https://www.411.com/address/419-N-Hackberry/San-Antonio-TX/,"419 N Hackberry,San Antonio,TX78202",8584
https://www.411.com/address/453-Gilchrist-St/Marion-SC/,"453 Gilchrist St,Marion,SC29571",8598
https://www.411.com/address/618-Meadow-Arbor-Ln/Universal-City-TX/,"618 Meadow Arbor Ln,Universal City,TX78148",8602
https://www.411.com/address/1514-W-Chew-St/Philadelphia-PA/,"1514 W Chew St,Philadelphia,PA19141",8603
https://www.411.com/address/749-Sherwood-Rd/Fairfield-AL/,"749 Sherwood Rd,Fairfield,AL35064",8606
https://www.411.com/address/4210-Carlsbad-Dr/Elmendorf-TX/,"4210 Carlsbad Dr,Elmendorf,TX78112",8610
https://www.411.com/address/4301-Mountain-Pass/Von-Ormy-TX/,"4301 Mountain Pass,Von Ormy,TX78073",8613
https://www.411.com/address/1912-Conlyn-St/Philadelphia-PA/,"1912 Conlyn St,Philadelphia,PA19141",8616
https://www.411.com/address/2164-Conlyn-St/Philadelphia-PA/,"2164 Conlyn St,Philadelphia,PA19138",8617
https://www.411.com/address/303-N-Mcallister-St/Hemingway-SC/,"303 N Mcallister St,Hemingway,SC29554",8622
https://www.411.com/address/2043-Conlyn-St/Philadelphia-PA/,"2043 Conlyn St,Philadelphia,PA19138",8623
https://www.411.com/address/205-Cedar-Brook-Ln/Henderson-TN/,"205 Cedar Brook Ln,Henderson,TN38340",8624
https://www.411.com/address/2211-Colima-St/San-Antonio-TX/,"2211 Colima St,San Antonio,TX78207",8625
https://www.411.com/address/3070-Simms-Reach-Rd/Kingstree-SC/,"3070 Simms Reach Rd,Kingstree,SC29556",8629
https://www.411.com/address/5729-Cade-Rd/Cades-SC/,"5729 Cade Rd,Cades,SC29518",8632
https://www.411.com/address/4046-Woodbridge-Way/San-Antonio-TX/,"4046 Woodbridge Way,San Antonio,TX78257",8641
https://www.411.com/address/17723-San-Felipe-Bay/San-Antonio-TX/,"17723 San Felipe Bay,San Antonio,TX78255",8643
https://www.411.com/address/2027-Widener-Pl/Philadelphia-PA/,"2027 Widener Pl,Philadelphia,PA19138",8649
https://www.411.com/address/2510-Marilyn-Kay-St/San-Antonio-TX/,"2510 Marilyn Kay St,San Antonio,TX78238",8657
https://www.411.com/address/314-Babcock-Rd/San-Antonio-TX/,"314 Babcock Rd,San Antonio,TX78201",8667
https://www.411.com/address/1-Miranda-Rdg/Boerne-TX/,"1 Miranda Rdg,Boerne,TX78006",8677
https://www.411.com/address/1918-W-Spencer-St/Philadelphia-PA/,"1918 W Spencer St,Philadelphia,PA19141",8678
https://www.411.com/address/8134-Prospect-Pt/San-Antonio-TX/,"8134 Prospect Pt,San Antonio,TX78255",8679
https://www.411.com/address/7018-Forest-Meadow-St/San-Antonio-TX/,"7018 Forest Meadow St,San Antonio,TX78240",8686
https://www.411.com/address/846-Sutton-Dr/San-Antonio-TX/,"846 Sutton Dr,San Antonio,TX78228",8687
https://www.411.com/address/3428-Maiden-Down-Rd/Marion-SC/,"3428 Maiden Down Rd,Marion,SC29571",8696
https://www.411.com/address/1629-W-Sparks-St/Philadelphia-PA/,"1629 W Sparks St,Philadelphia,PA19141",8697
https://www.411.com/address/1917-W-Sparks-St/Philadelphia-PA/,"1917 W Sparks St,Philadelphia,PA19141",8698
https://www.411.com/address/3239-W-Salinas-St/San-Antonio-TX/,"3239 W Salinas St,San Antonio,TX78207",8699
https://www.411.com/address/816-Waycross-St/Marion-SC/,"816 Waycross St,Marion,SC29571",8702
https://www.411.com/address/37-Devon-Wood/San-Antonio-TX/,"37 Devon Wood,San Antonio,TX78257",8703
https://www.411.com/address/2219-Virginia-Blvd/San-Antonio-TX/,"2219 Virginia Blvd,San Antonio,TX78203",8705
https://www.411.com/address/13-Stafford-Ct/San-Antonio-TX/,"13 Stafford Ct,San Antonio,TX78217",8709
https://www.411.com/address/235-Jemison-St/San-Antonio-TX/,"235 Jemison St,San Antonio,TX78203",8710
https://www.411.com/address/2007-E-Chelten-Ave/Philadelphia-PA/,"2007 E Chelten Ave,Philadelphia,PA19138",8720
https://www.411.com/address/1706-Stenton-Ave/Philadelphia-PA/,"1706 Stenton Ave,Philadelphia,PA19141",8725
https://www.411.com/address/365-Mcpherson-Ave/Birmingham-AL/,"365 Mcpherson Ave,Birmingham,AL35228",8726
https://www.411.com/address/16123-Salto-Del-Agua/San-Antonio-TX/,"16123 Salto Del Agua,San Antonio,TX78255",8728
https://www.411.com/address/231-N-San-Ignacio-Ave/San-Antonio-TX/,"231 N San Ignacio Ave,San Antonio,TX78237",8730
https://www.411.com/address/2104-65th-Ave/Philadelphia-PA/,"2104 65th Ave,Philadelphia,PA19138",8734
https://www.411.com/address/303-Palma-Noce/San-Antonio-TX/,"303 Palma Noce,San Antonio,TX78253",8736
https://www.411.com/address/609-Gulf/San-Antonio-TX/,"609 Gulf,San Antonio,TX78202",8737
https://www.411.com/address/7727-Linkside-St/San-Antonio-TX/,"7727 Linkside St,San Antonio,TX78240",8738
